npr1_db,metric1,npr2_db,metric2,amp
-5.179987,1.21980810e+00,-20.917706,nan,0.1
-4.994115,8.34461451e-01,-20.909115,nan,0.1
-5.242326,1.11150384e+00,-20.872526,nan,0.1
-5.163964,1.27123129e+00,-20.887970,nan,0.1
-5.214250,8.91292810e-01,-20.875109,nan,0.1
-5.233014,9.25358474e-01,-20.863449,nan,0.1
-5.202450,8.64926398e-01,-20.867498,nan,0.1
-5.075147,1.96891558e+00,-20.850014,nan,0.1
-5.104712,9.64418828e-01,-20.850191,nan,0.1
-5.229048,9.34007227e-01,-20.830265,nan,0.1
-5.082903,1.00225306e+00,-20.913692,nan,0.1
-4.987410,8.65770757e-01,-20.904219,nan,0.1
-5.267874,8.28722298e-01,-20.917229,nan,0.1
-4.981425,9.58967030e-01,-20.845966,nan,0.1
-5.064477,6.94335270e+00,-20.845493,nan,0.1
-4.979918,1.40181518e+00,-20.968540,nan,0.1
-5.055985,7.71645069e-01,-20.861986,nan,0.1
-5.132704,1.00704658e+00,-20.846893,nan,0.1
-5.035839,1.09032929e+00,-20.808561,nan,0.1
-5.221284,8.38391423e-01,-20.922632,nan,0.1
-25.123325,9.89710629e-01,-40.946156,nan,0.01
-25.086189,2.11217427e+00,-40.998299,nan,0.01
-25.235264,1.24691665e+00,-40.906563,nan,0.01
-25.092344,1.71065593e+00,-40.922714,nan,0.01
-25.128052,1.08863628e+00,-40.817112,nan,0.01
-25.121174,1.05495942e+00,-40.821766,nan,0.01
-25.093273,1.12682176e+00,-40.838432,nan,0.01
-25.076359,1.40103519e+00,-40.909122,nan,0.01
-24.989243,1.13467038e+00,-40.870598,nan,0.01
-25.123713,1.01162350e+00,-40.815430,nan,0.01
-25.150240,9.61066902e-01,-40.909340,nan,0.01
-25.173004,1.20857692e+00,-40.878868,nan,0.01
-25.260345,9.72097099e-01,-40.845772,nan,0.01
-25.098269,3.57097769e+00,-40.939137,nan,0.01
-25.077606,1.32442605e+00,-40.880226,nan,0.01
-25.230263,9.50786054e-01,-40.945515,nan,0.01
-24.945835,9.31819856e-01,-40.855961,nan,0.01
-25.334213,1.17103207e+00,-40.894375,nan,0.01
-25.052719,1.10552526e+00,-40.893707,nan,0.01
-25.323166,1.04296339e+00,-40.943661,nan,0.01
-25.074177,1.47352040e+00,-40.882359,nan,0.01
-25.048819,8.71060252e-01,-40.863716,nan,0.01
-25.099821,1.19472086e+00,-40.919540,nan,0.01
-25.232437,1.08185017e+00,-40.889492,nan,0.01
-25.044743,1.17632973e+00,-40.917755,nan,0.01
-25.196283,9.46813703e-01,-40.911137,nan,0.01
-25.169657,1.03120303e+00,-40.909454,nan,0.01
-25.142185,1.18753040e+00,-40.876698,nan,0.01
-25.267616,1.06799352e+00,-40.816196,nan,0.01
-25.224855,3.87368989e+00,-40.876671,nan,0.01
-25.129492,9.34103608e-01,-40.933266,nan,0.01
-25.299343,9.63332832e-01,-40.888866,nan,0.01
-25.170248,1.40768111e+00,-40.854588,nan,0.01
-25.057804,9.44002688e-01,-40.928860,nan,0.01
-25.068644,1.35933411e+00,-40.870251,nan,0.01
-25.130249,1.08230841e+00,-40.972641,nan,0.01
-25.261499,1.06988990e+00,-40.834995,nan,0.01
-25.244265,1.14584827e+00,-40.865475,nan,0.01
-25.226658,1.73111808e+00,-40.851826,nan,0.01
-25.021626,1.04662824e+00,-40.904282,nan,0.01
-25.083317,1.60683429e+00,-40.932678,nan,0.01
-25.292303,1.00297606e+00,-40.946930,nan,0.01
-25.056784,1.09046781e+00,-40.890255,nan,0.01
-25.235497,1.38700223e+00,-40.904488,nan,0.01
-25.102236,1.17086649e+00,-40.920570,nan,0.01
-25.088854,1.45214391e+00,-40.801579,nan,0.01
-25.127104,1.06439435e+00,-40.902565,nan,0.01
-25.006012,1.39292574e+00,-40.882355,nan,0.01
-25.288300,3.45583773e+00,-40.893230,nan,0.01
-25.240005,1.47812426e+00,-40.822289,nan,0.01
-25.186264,1.35778546e+00,-40.842308,nan,0.01
28.880613,nan,13.085264,nan,5
28.898502,nan,13.107409,nan,5
28.914129,nan,13.073715,nan,5
28.967068,nan,13.061194,3.25651956e+00,5
28.873051,nan,13.122524,3.25651956e+00,5
28.903559,nan,13.210348,3.25651956e+00,5
28.883600,nan,13.110509,2.10292268e+00,5
28.829290,nan,13.127593,2.10292268e+00,5
28.868160,nan,13.036455,1.32048833e+00,5
28.870625,5.61095810e+00,13.103265,1.32048833e+00,5
28.767612,5.61095810e+00,13.068331,1.32048833e+00,5
28.798225,5.61095810e+00,13.152472,1.32048833e+00,5
28.788214,5.61095810e+00,13.045723,1.32048833e+00,5
28.967154,5.61095810e+00,13.060251,1.32048833e+00,5
28.874044,5.61095810e+00,12.951217,1.32048833e+00,5
28.917271,5.61095810e+00,13.160666,1.32048833e+00,5
28.675358,5.61095810e+00,13.129168,1.32048833e+00,5
28.842041,5.61095810e+00,13.109997,1.32048833e+00,5
28.933414,5.61095810e+00,13.170556,1.32048833e+00,5
28.895586,5.61095810e+00,13.153744,1.32048833e+00,5
28.761110,5.61095810e+00,13.043733,1.32048833e+00,5
28.883141,5.61095810e+00,13.140334,1.32048833e+00,5
28.745871,5.61095810e+00,13.127439,1.32048833e+00,5
28.928493,5.61095810e+00,13.139139,1.32048833e+00,5
28.870380,5.61095810e+00,13.117732,3.84346986e+00,5
28.914482,5.61095810e+00,13.019076,2.79168391e+00,5
28.975399,1.12784302e+00,13.133344,2.79168391e+00,5
28.739679,1.12784302e+00,13.077787,2.79168391e+00,5
28.925468,1.39652336e+00,13.050608,2.79168391e+00,5
28.846895,1.39652336e+00,13.138389,2.79168391e+00,5
28.859810,1.39652336e+00,13.088442,2.79168391e+00,5
28.960016,1.39652336e+00,13.086243,2.79168391e+00,5
28.836143,1.39652336e+00,13.126124,2.79168391e+00,5
28.951395,1.39652336e+00,13.092667,2.79168391e+00,5
28.764416,1.39652336e+00,13.138718,2.79168391e+00,5
28.880407,1.39652336e+00,13.169246,2.79168391e+00,5
28.832352,1.39652336e+00,13.108887,2.79168391e+00,5
28.771236,1.39652336e+00,13.115240,2.79168391e+00,5
28.781143,1.39652336e+00,13.116064,2.79168391e+00,5
28.844658,1.39652336e+00,13.023724,2.79168391e+00,5
28.807823,1.39652336e+00,13.036560,1.84294140e+00,5
28.928549,1.39652336e+00,13.111759,2.60213161e+00,5
28.953579,1.39652336e+00,13.104822,2.60213161e+00,5
28.840740,1.39652336e+00,13.032953,1.51332295e+00,5
28.845404,1.39652336e+00,13.127250,2.21016788e+00,5
20.785362,1.97257125e+00,5.107412,nan,2
20.828283,1.97257125e+00,5.116120,nan,2
20.998508,1.97257125e+00,5.147025,nan,2
20.855875,1.97257125e+00,5.175443,nan,2
20.904388,5.17113209e+00,5.199671,9.82807636e+00,2
20.794279,5.17113209e+00,5.182459,9.82807636e+00,2
21.043531,5.17113209e+00,5.162973,9.82807636e+00,2
20.792160,5.17113209e+00,5.076513,9.82807636e+00,2
20.814198,1.13698101e+00,5.155940,9.82807636e+00,2
20.852207,1.13698101e+00,5.211601,9.82807636e+00,2
20.877342,1.13698101e+00,5.075991,9.82807636e+00,2
20.813036,1.13698101e+00,5.132706,8.02639198e+00,2
20.983877,1.13698101e+00,5.219807,8.02639198e+00,2
20.883963,1.13698101e+00,5.146398,8.02639198e+00,2
20.970066,1.13698101e+00,5.207852,8.02639198e+00,2
20.866611,1.13698101e+00,5.216987,8.02639198e+00,2
20.954191,1.13698101e+00,5.156932,8.02639198e+00,2
20.926542,1.13698101e+00,5.091320,8.02639198e+00,2
20.812725,1.13698101e+00,5.139499,8.02639198e+00,2
20.907104,1.13698101e+00,5.133204,8.02639198e+00,2
20.768349,1.13698101e+00,5.107818,8.02639198e+00,2
20.977978,1.13698101e+00,5.153592,3.46744561e+00,2
20.974663,1.13698101e+00,5.071074,3.46744561e+00,2
20.903866,1.13698101e+00,5.104208,3.46744561e+00,2
20.789537,1.13698101e+00,5.272682,3.46744561e+00,2
20.822542,1.13698101e+00,5.144106,3.46744561e+00,2
20.907940,5.41460705e+00,5.106500,3.46744561e+00,2
20.871140,5.41460705e+00,5.188951,3.46744561e+00,2
20.862766,5.41460705e+00,5.104785,3.46744561e+00,2
20.754894,5.41460705e+00,5.173393,3.46744561e+00,2
